time_sec,qx,qy,qz,qw,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,fx,fy,fz,tx,ty,tz
1783404873.055752,0.5139698569403737,-0.6240200639684964,-0.10378871421621721,0.5793633132351325,-0.18921114420870527,1.5699760220464591,-0.39676569885587093,1.4095628104956606,2.5570469805118523,0.5919284158138769,-0.021258110289290935,3.490658503988659e-05,-0.042481313993541985,-0.01748819910498318,-0.06274458660919616,-0.020996310901491785,1.2512232835820376,-2.612382472853963,3.139837715169875,0.19995359939612978,0.11930292331894132,0.0740697569099627
1783404873.1556566,0.5131608366310019,-0.6259011458917118,-0.1027611533559966,0.5782333929137593,-0.1913229926036184,1.5699760220464591,-0.4007625028429379,1.407887294413746,2.551095407762552,0.5899911003441632,-0.021258110289290935,3.490658503988659e-05,-0.042498767286061924,-0.017505652397503124,-0.06277949319423604,-0.020996310901491785,1.2406278869825806,-2.6180233273744538,3.1370779490309544,0.19994275566473588,0.130840609546425,0.08187957261362
1783404873.255472,0.5115743134123171,-0.6295904140586769,-0.10081455006855497,0.5759722726630294,-0.19374900026389053,1.5699760220464591,-0.40545743853080274,1.4058976190664725,2.544340983557334,0.5876174525614508,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,1.2089781808677378,-2.6185869916594595,3.219306032441504,0.19988905100237353,0.11379785402858175,0.08890529011869201
1783404873.3554084,0.5100176637875902,-0.6333123715072002,-0.09866800795590834,0.5736393003679122,-0.19586084865880365,1.5699760220464591,-0.40954150898046937,1.4042570095695976,2.538092704835194,0.5855405107515776,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.2299645565744082,-2.6448024880791765,3.2608820371642473,0.1999434016147681,0.12356207898444813,0.08027322471447984
1783404873.4553757,0.5084315579124159,-0.6370543466333906,-0.0966214045829846,0.5712472446591481,-0.19804251022379657,1.5699760220464591,-0.41399209857305497,1.4023895072699637,2.5316349866028145,0.5833413958940648,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.1787977977896347,-2.6640593502630456,3.3534012408699514,0.19993690908636286,0.12693358627411508,0.08028316182613947
1783404873.5554514,0.5068311935304962,-0.6408548219986857,-0.09457535956536484,0.5687554305222655,-0.2000845454486299,1.5699760220464591,-0.4181983420703613,1.4006790846030093,2.525404161173195,0.5813168139617514,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,1.1387359780696766,-2.6950627181722204,3.3823819431143147,0.19991836544520697,0.1240561614274041,0.09010905928108232
1783404873.6554396,0.5060383595445599,-0.6427031302492244,-0.09361482454212398,0.5675333731713463,-0.2023185668911827,1.569993475338979,-0.42271874483302657,1.3988464888884151,2.5190860692809753,0.5791700589817983,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.1556741581627803,-2.7262223265219374,3.4275638398761217,0.19992975807568725,0.12084501783635228,0.07168072339964039
1783404873.7554452,0.5044832392843537,-0.646368542456106,-0.09163134594518615,0.5650735041077469,-0.2043955087010559,1.569993475338979,-0.42678536199017336,1.3971884260990206,2.5129948701915157,0.5771454770494848,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,1.1178212607020444,-2.753816301199301,3.5200231854941277,0.19993469129325295,0.11720767021868408,0.06928944690281816
1783404873.855518,0.5029324120089126,-0.6500204817765499,-0.08963208032647708,0.562581951717461,-0.20654226368100895,1.569993475338979,-0.4312359515827589,1.3953907369694665,2.506467338789057,0.5750336286545717,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.1173260264219322,-2.7898087626114325,3.542924080249992,0.19989856345627602,0.133786419367093,0.08780691948710942
1783404873.9555035,0.5014239526291655,-0.6536135666517775,-0.08758768240718355,0.5600818896456352,-0.2085493923208024,1.569993475338979,-0.43518039569226613,1.393732674180072,2.5004284995771564,0.5729566868446986,-0.021275563581810878,3.490658503988659e-05,-0.04253367387110181,-0.017505652397503124,-0.06281439977927591,-0.021013764194011724,1.0917895424100685,-2.7974634611335127,3.6355887457186196,0.19993016734755656,0.10977285311959907,0.07144772981709847
1783404874.05539,0.4999736824727871,-0.6571567003899068,-0.08568304018817784,0.5575211247938169,-0.2106263341306757,1.570028381924019,-0.43959607869981177,1.391812812002878,2.494040594514857,0.5707226654021458,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.0457949257611985,-2.8265354274073076,3.6795511795755753,0.2096482719063404,0.11007666622108771,0.08103534215819631
1783404874.1554396,0.4993146075305796,-0.6587188065876695,-0.08481430733157923,0.5564000268028069,-0.21268582264802902,1.570010928631499,-0.4437325090270383,1.3901896557985234,2.487966848717917,0.5686806301773124,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.055094654452043,-2.864551861456243,3.745324193151647,0.1996069013369231,0.1115351466377191,0.07760007885358204
1783404874.2553842,0.49769436251240795,-0.6625218904051444,-0.08269774692392334,0.553648037033519,-0.2149023907980618,1.570010928631499,-0.448130738742064,1.3884443265465292,2.4814916771930178,0.5665687817823992,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.0431568715910184,-2.8897610347798284,3.781887647966398,0.19983291976610806,0.10263886809356523,0.07934963349516734
1783404874.3554378,0.49611630673965107,-0.6661709706411628,-0.08061646683521398,0.5509862369760488,-0.216996785900455,1.5700458352165387,-0.45211008943661113,1.3867513571720946,2.475225945178358,0.5646140130201656,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,1.0453970273260826,-2.945113103186334,3.902349688832141,0.201249967957883,0.12503725962099085,0.09091208071875072
1783404874.455368,0.49460984366699984,-0.6697085714886072,-0.07861659880735196,0.5483347173163113,-0.21923080734300773,1.5700458352165387,-0.4564734125665969,1.3849362147500204,2.4687682269459787,0.5623974448701328,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.0183297025110094,-2.9526790503029208,3.9050303519415266,0.21437462366343338,0.13425613398558664,0.0687237149990256
1783404874.5554502,0.49386094747859166,-0.6714791847828978,-0.07758541991008942,0.5469895534434073,-0.22129029586036103,1.5700458352165387,-0.46052257643122374,1.3833479651307057,2.4625897613939194,0.5603379563527795,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,1.0331809116382278,-2.9262542725140173,3.9891055197093017,0.21753775949876797,0.10513108609034658,0.06735127753551792
1783404874.6555035,0.4923614184658738,-0.6749884087505532,-0.07559157690788298,0.5442947686311603,-0.2236115837655135,1.5700458352165387,-0.4649557127312894,1.3814630095385516,2.45628912279422,0.5581562947877866,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,0.9838919654340513,-2.962604526274486,4.038613711297233,0.21355663454884347,0.10357552617931984,0.06571633997807504
1783404874.7555008,0.4908513996700379,-0.6785247024858854,-0.07369522601243594,0.5415146768291526,-0.22549653935766736,1.5700458352165387,-0.468777983793157,1.3798747599192371,2.4507040691878377,0.5562887924881527,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,0.9590115734994887,-2.9594917578854516,4.092410985187854,0.2176120959251964,0.11069299264379125,0.05909575776190265
1783404874.8554072,0.4893479528303574,-0.6820234760813896,-0.07182898698508608,0.5387236357941728,-0.22787018714037965,1.5700458352165387,-0.4736649056987411,1.377989804327083,2.4437052988873407,0.5539500512904802,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,0.9408864881431742,-2.9910699582087172,4.158339430857081,0.21524696962511025,0.10673178546620955,0.06816987293564247
1783404874.955429,0.4878551247387615,-0.6855510758294386,-0.06988213002341462,0.5358484744763368,-0.22992967565773298,1.5700458352165387,-0.4777315228558879,1.3762095684900486,2.4375791932128403,0.5519429226506868,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,0.937831427346008,-2.994742279761543,4.2325225294265,0.2123772945029426,0.09927384637299748,0.06889809046402699
1783404875.0554032,0.48711449269580853,-0.687292272703979,-0.06894892087214943,0.5344107495154556,-0.2321113372227259,1.5700458352165387,-0.4821646591559535,1.3743944260679746,2.4310516618103812,0.5497787143782138,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,0.864970309989397,-3.0095986249356876,4.2752759169022845,0.2175796599227587,0.10826908656395699,0.08584580744617308
1783404875.1554127,0.4856646998154057,-0.6907230874165535,-0.06695158282608829,0.5315532912324382,-0.2341708257400792,1.5700458352165387,-0.4861614631430205,1.3727712698636199,2.425047729183521,0.5476843192758206,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,0.8644813008513922,-3.0612310304775137,4.358205340227518,0.2318865407583648,0.10157318955805682,0.070759083313651
1783404875.2553945,0.4842729869580369,-0.6940406680148118,-0.06507831304643742,0.5287268088676086,-0.2363524873050721,1.5700807418015787,-0.49054223956552634,1.370921220856506,2.4185725576586226,0.5454153912482279,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06277949319423604,-0.021013764194011724,0.8226548733223327,-3.087497140630183,4.404552086558596,0.23270351765211003,0.09946352812019321,0.05757136278751947
1783404875.35542,0.4828219577365876,-0.6974850011930378,-0.06315923859066859,0.5257456997625408,-0.23835961594486557,1.5700807418015787,-0.49467866989275283,1.3692457047745914,2.412376638814042,0.5434082626084346,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,0.7799368883791646,-3.1326263764318663,4.404844797935924,0.21987219780980996,0.09980913247988785,0.06713388760194701
1783404875.4555447,0.48141307359172486,-0.7008106234916021,-0.06132196929270145,0.5228245773281373,-0.24052382421733856,1.5700807418015787,-0.49904199302273866,1.3674131090599972,2.405971280459223,0.5412615076284815,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,0.7849793865728127,-3.111172118465767,4.5093900388988875,0.23328967638258527,0.09974870685625507,0.03173346034977357
1783404875.5555346,0.4806607969984049,-0.7025444485191373,-0.06038860173686644,0.5212961853534569,-0.24260076602721178,1.5700807418015787,-0.5031958766424851,1.3656852331005231,2.399932441247323,0.5392892855737279,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,0.7599226658756512,-3.172362405484443,4.630126451098399,0.23347695832002585,0.09979564128101152,0.07232654075612878
1783404875.65548,0.479218149508812,-0.705878269861511,-0.05859811559204395,0.5183165964617872,-0.24488714734732436,1.5700807418015787,-0.5076115596500308,1.3638351840934089,2.3936143493551034,0.537090170716215,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,0.7244247428957836,-3.2013264406925597,4.652617600639408,0.24025367764535208,0.09980132560935827,0.05525164184963402
1783404875.7554915,0.47778317659077146,-0.7092288360133471,-0.05673450479447139,0.5152658442975924,-0.24691172927963778,1.5700981950940989,-0.5116607235146576,1.3621247614264544,2.3874184305105235,0.5350655887839015,-0.021275563581810878,3.490658503988659e-05,-0.04251622057858187,-0.017505652397503124,-0.06279694648675598,-0.021013764194011724,0.7162486838780382,-3.2183469925860972,4.73396132976196,0.2363016635227276,0.09980326127816885,0.062393774861897996
1783404875.8554065,0.4763596658171661,-0.712570807528713,-0.05485200284680814,0.5121675222269855,-0.2491806573072304,1.5700981950940989,-0.5161287663997631,1.3602921657118603,2.380821085937985,0.5328839272189086,-0.020245819323134222,3.490658503988659e-05,-0.0404741853537485,-0.016667894356545847,-0.05977752688080578,-0.020001473227855015,0.6588681124853417,-3.247684140460467,4.7870587432771465,0.25667762585105125,0.09978778112827184,0.059209373635680955
1783404875.9554229,0.4756511372304314,-0.7142166476896739,-0.05389947852067864,0.5106323746390554,-0.25120523923954385,1.5700981950940989,-0.5202477434344698,1.3587388226775854,2.374694980263485,0.5308942518716352,-0.02129301687433082,3.490658503988659e-05,-0.042568580456141696,-0.01752310569002307,-0.06286675965683575,-0.021031217486531674,0.6392390328437941,-3.261955954305276,4.832981408400665,0.2647965557965417,0.09976068681674723,0.05759083118874544
