time_sec,qx,qy,qz,qw,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,fx,fy,fz,tx,ty,tz
1783479377.7836387,0.8783746440631623,-0.3639840934110366,-0.11849457560906923,0.28623871150123115,1.5706043405771772,2.013952877168777,-0.749444380806365,0.9563531636302929,1.570691607039777,0.7855203364450879,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.2204793008551875,-3.172952992968971,8.713761643378515,0.21907344690544414,-0.2894938084063189,1.2284530233814347e-06
1783479377.8836665,0.8782903800973764,-0.3639401530621344,-0.11859804228548942,0.2865101701223982,1.5706043405771772,2.0164486979991287,-0.7555530331883452,0.9610131927331177,1.570691607039777,0.7854505232750081,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.2015062104986347,-3.1450224890597527,8.701613759961624,0.21493467282387554,-0.2941698833318832,-4.716133383386187e-06
1783479377.9837282,0.8781345543482643,-0.3638846541835481,-0.11879933608300926,0.2869745296285566,1.570621793869697,2.01917141163224,-0.7622027376384436,0.9658303014686221,1.570691607039777,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.2386267106291124,-3.155133197110235,8.700105248564238,0.2210214639357971,-0.29468061738164847,2.111091753851764e-06
1783479378.083746,0.8779716436765024,-0.3638171805357658,-0.11900563699476312,0.28747262549755515,1.570621793869697,2.021771952217711,-0.7682764834353839,0.9703681575238072,1.570709060332297,0.785485429860048,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.2015099012570447,-3.16488765453011,8.703245543703256,0.20581184043027376,-0.2958144831096302,2.4228502867991345e-06
1783479378.183661,0.8778097731662727,-0.36373218764353943,-0.11921321922928171,0.2879880312909082,1.570621793869697,2.0245121191433424,-0.7748214681303626,0.9752027195518316,1.570691607039777,0.785467976567528,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.1989452793396773,-3.1506501685470356,8.69502543906907,0.22584417387726877,-0.2920145334056726,5.714405373924337e-06
1783479378.2836325,0.8776726598707567,-0.36369334854496693,-0.1193832270891547,0.28838428429669977,1.570621793869697,2.0269555800961347,-0.7807904941721832,0.9794787762192176,1.570691607039777,0.785485429860048,0.0,0.02617993877991494,-0.06277949319423604,0.046966810171167404,0.0,0.0,-3.198020649371701,-3.112369823403639,8.678643711547487,0.2014677262528669,-0.29784011947877015,2.40919379125793e-05
1783479378.3836212,0.8776041382429663,-0.36363804989252446,-0.11947401363385966,0.2886248521444377,1.570621793869697,2.029625933851686,-0.7874052920372417,0.9843656981248019,1.570691607039777,0.785467976567528,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.195756970745638,-3.151659951126349,8.65834247050052,0.23518986328617472,-0.2882372786723646,3.0130782040620516e-05
1783479378.4836693,0.8774452584117907,-0.363608135502128,-0.11966806484578969,0.2890648656329512,1.570621793869697,2.032121754682038,-0.7933219582015026,0.9888162877173874,1.570691607039777,0.7854505232750081,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.1634917638901383,-3.1279838198163414,8.671930777584684,0.22448049186733088,-0.3008635660094443,2.3371890051211715e-05
1783479378.5836449,0.8772470705785285,-0.3635081099504999,-0.11991989008205078,0.2896871607861048,1.570621793869697,2.034844468315149,-0.7997622231413617,0.9938253826706112,1.570691607039777,0.785467976567528,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.187914169761404,-3.1003167838022656,8.638302680613679,0.2102887521714495,-0.3000201675012873,2.2742680239952383e-05
1783479378.6836407,0.8770851535932578,-0.3634410492042784,-0.12012280703299114,0.2901770982177944,1.570621793869697,2.037305382560461,-0.805818515645782,0.9983457854332765,1.570709060332297,0.785467976567528,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.1695738372789806,-3.1194386804388383,8.657145170729287,0.19879712780000147,-0.2940720268945539,2.4517795529299075e-05
1783479378.7837589,0.8769195734362705,-0.3633963978853661,-0.12033460949501157,0.29064531905051116,1.570621793869697,2.040045549486092,-0.8124507668033603,1.0032152540463406,1.570709060332297,0.7855203364450879,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.1548038534196903,-3.1042363236280894,8.643997824836875,0.22211922699120457,-0.28915871749723854,2.1707494127095605e-05
1783479378.883811,0.876846863673985,-0.3633422959070467,-0.12041554371277445,0.29089869456986067,1.570621793869697,2.0426111834865237,-0.8185419658928207,1.007735656809006,1.570691607039777,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.141711201391144,-3.074958061038859,8.635087847992242,0.21573144170117597,-0.2667347081552631,2.2265824633600413e-05
1783479378.9836254,0.8766652386593,-0.363284937835093,-0.12063405044092569,0.2914267303162173,1.5706043405771772,2.0453688037046747,-0.8250171374177196,1.0125527655445101,1.570691607039777,0.7854505232750081,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.1550414981285093,-3.0818755776163216,8.642204378615912,0.21170438726501303,-0.28102856226374523,1.5876799733394005e-05
1783479379.0837772,0.8764819510811941,-0.3632090833684056,-0.12086741838538903,0.29197537286633823,1.570621793869697,2.0478995311200667,-0.8309687101670202,1.0171429814772552,1.570709060332297,0.785467976567528,0.0,0.02617993877991494,-0.06281439977927591,0.04700171675620729,0.0,0.0,-3.1426714117038586,-3.055387193226535,8.6234028455128,0.20518029456533954,-0.2803213355328201,2.089743667954131e-05
1783479379.183624,0.8762771879433487,-0.3630974559815143,-0.1211311075506069,0.29261883420827967,1.570621793869697,2.050674604630738,-0.837496241569479,1.022152076430479,1.570691607039777,0.785485429860048,0.0,0.026197392072434884,-0.06281439977927591,0.04700171675620729,0.0,0.0,-3.1327403810460686,-3.0882119661750917,8.616047122852063,0.220517489071562,-0.28293017150230476,3.850389416631789e-06
1783479379.28367,0.8761894063491049,-0.3630492712090595,-0.12126074335049632,0.2928876627621228,1.570639247162217,2.053240238631169,-0.8433605478561799,1.0266375726081045,1.570691607039777,0.785467976567528,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.125950984691525,-3.0785966051973856,8.602508932915985,0.20847720099507513,-0.2892200812950647,-1.4061629886242353e-06
1783479379.3836174,0.8760123349735249,-0.36298476509420463,-0.12146810080795564,0.29341088897627227,1.570621793869697,2.0559280456792406,-0.8498182660885589,1.0315244945136886,1.570691607039777,0.785467976567528,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.10699193953057,-3.05677046494182,8.608962958877305,0.20874284779570082,-0.2763496491175893,2.4699635375969903e-06
1783479379.4836483,0.875829180753093,-0.36292681407664895,-0.12169168396465657,0.2939362308722512,1.570621793869697,2.0583540533395124,-0.8558396520079395,1.0359576308137544,1.570691607039777,0.785467976567528,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.125203325423435,-3.0541448056814695,8.581996764206725,0.19974421712094992,-0.2788005519639475,1.2353794669424524e-07
1783479379.5836763,0.8757148903957583,-0.362861566385449,-0.12183532984154809,0.2942975820183453,1.5706043405771772,2.0610418603875837,-0.8624369965804781,1.0406874730866589,1.570709060332297,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.1222721757870766,-3.0479853018896295,8.592189521326219,0.20969931782704995,-0.2791788263585817,1.1370356472470494e-05
1783479379.683745,0.8755482989942489,-0.3627985040459563,-0.12204809924993766,0.29478243343145616,1.570621793869697,2.0635725878029754,-0.868580555547498,1.0452602357268839,1.5707265136248167,0.785467976567528,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.084280201572903,-3.0390005341492947,8.593839881327858,0.1997187089023141,-0.2642266026940793,2.008984664866034e-05
1783479379.7836418,0.8754556538306446,-0.3627601274858319,-0.1221620217002283,0.29505750039023676,1.570621793869697,2.066242941558527,-0.8751255402424767,1.0502693306801079,1.570691607039777,0.7854330699824882,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.0873163629988856,-3.0365244373295037,8.583146789088099,0.1999351413687139,-0.259996014259524,1.4293951674986151e-05
1783479379.8836663,0.8752678858441587,-0.36270320628737746,-0.12237571198501768,0.2955954960328607,1.5706043405771772,2.068738762388879,-0.8811120195768173,1.0548944531978928,1.570691607039777,0.785467976567528,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.075223112534386,-3.0374038324507366,8.588705706401964,0.2000232135276367,-0.27610575938962845,4.54380979573656e-06
1783479379.9836206,0.875075760139077,-0.36262665114922676,-0.12260216428533162,0.2961638654627979,1.570621793869697,2.07146147602199,-0.8876220976867563,1.0598162816885168,1.570691607039777,0.7854505232750081,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.083324296718879,-3.0270050148045127,8.565901747497671,0.20000910433322672,-0.28735499547367543,3.7889608338170566e-06
1783479380.083718,0.8749098623571161,-0.362537013667031,-0.12281652529784394,0.29667448084627546,1.570621793869697,2.0740271100224215,-0.8935911237285766,1.0642668712811023,1.570709060332297,0.785467976567528,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.102575212923294,-3.0196458838548317,8.539109751909951,0.2113391744482227,-0.26090863697985855,8.205278684714974e-07
1783479380.1836057,0.8747410508892091,-0.3624462284331395,-0.12303932409516583,0.297190427352631,1.570621793869697,2.076749823655533,-0.9001710150085954,1.0691712464792062,1.5707265136248167,0.7854330699824882,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.0774320940414244,-2.9971311725230323,8.551158697288743,0.21092015200674338,-0.2564029301537303,1.0225794064801188e-06
1783479380.2836668,0.8746594124748087,-0.3624451972486807,-0.12310651735376929,0.29740406275909137,1.570621793869697,2.079140924730765,-0.9062273075130156,1.0736392893643119,1.570709060332297,0.785502883152568,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.05822769674255,-2.9887601977990292,8.531583098437507,0.19970234594448835,-0.2659646410835056,1.7299033599789236e-05
1783479380.3836315,0.8745259731064787,-0.36237806817407225,-0.1232897879345014,0.297802092436671,1.570621793869697,2.0819159982414357,-0.9128595586705941,1.0784214915147763,1.5707265136248167,0.7854330699824882,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.0574459767714472,-2.9789752602129433,8.54744268530689,0.19993382040143393,-0.2646032028240864,2.2294684926085402e-05
1783479380.483733,0.8743606034201603,-0.362306522056618,-0.12349970433649929,0.2982873485261618,1.570621793869697,2.0844118190717875,-0.9189856643450944,1.0830466140325612,1.5707265136248167,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.062986405379328,-2.991593976279974,8.528092978504176,0.20469571211560644,-0.28145005981084725,2.7622485617081023e-05
1783479380.5836205,0.8742053121719902,-0.36223936531628165,-0.1236714446196865,0.2987525534137082,1.570621793869697,2.087117079412379,-0.9255830089176328,1.0878637227680656,1.570709060332297,0.7854505232750081,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.049726024919918,-2.9689196017274297,8.535353251019242,0.1995353727958605,-0.2678679331243239,2.626989484406747e-05
1783479380.6836543,0.8741098703643624,-0.3622115974560846,-0.1238025081202425,0.2990110904014199,1.570621793869697,2.089577993657691,-0.9315171283744135,1.092384125530731,1.570709060332297,0.7854505232750081,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.039178147516194,-2.9494726949560484,8.512366677675322,0.2000147461930447,-0.25669902922725263,2.3400043717755794e-05
1783479380.7836194,0.8739233765926306,-0.3621225978589138,-0.1240126483121397,0.29957639930985225,1.570639247162217,2.0923356138758424,-0.9380097531918323,1.0973408606063948,1.5707265136248167,0.785467976567528,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-3.046619413459583,-2.9599002611961347,8.557486872960727,0.20000684895425216,-0.23128378190226168,6.547660690549509e-06
1783479380.8836477,0.8737408588244785,-0.36202300253737496,-0.12425322691603423,0.30012896037443465,1.570621793869697,2.0949012478762734,-0.9439264193560932,1.1017041837363806,1.570691607039777,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.025032374945591,-2.948116845849184,8.48352528782353,0.20000060072822531,-0.24336062885963317,1.361177740301509e-05
1783479380.9836333,0.873565706427759,-0.36197139044393783,-0.12445293690866509,0.30061792286598693,1.570621793869697,2.097641414801905,-0.950488857343592,1.1065736523494447,1.570709060332297,0.7854505232750081,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.0188620143625826,-2.9535600396705544,8.494185636578685,0.19999120516071925,-0.2688131262839636,1.579485787121909e-05
1783479381.0837002,0.8733714366437413,-0.3619057055532625,-0.12469312835109286,0.3011614478728319,1.570621793869697,2.1001721422172968,-0.9564404300928925,1.1111115084046301,1.5707265136248167,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.0258451640917965,-2.9761706625953415,8.514992891888586,0.19999920969132168,-0.2517714349649855,1.5781664210893484e-05
1783479381.183814,0.8732773151768883,-0.36185778734229035,-0.12480729625911309,0.3014445410646499,1.570621793869697,2.1029646690204875,-0.9630028680803913,1.1160856967728139,1.570709060332297,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.004820380980478,-2.9254235586479203,8.481559203326563,0.20001402875456076,-0.2709365895649976,2.0017290859483303e-07
1783479381.2837567,0.8730750985825768,-0.3617948999620741,-0.1250330777593068,0.3020116753744658,1.570621793869697,2.1055128497283992,-0.9691289737548914,1.120658459413039,1.570709060332297,0.7853807101049284,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-3.0088005388323813,-2.915450150251844,8.449389475338906,0.20842820444545387,-0.24268285534432243,2.4700051818908242e-06
1783479381.3836503,0.8729289451654165,-0.36170764723735904,-0.1252167653332791,0.3024622229335062,1.570621793869697,2.108235563361511,-0.97569141174239,1.1254406615635035,1.5707265136248167,0.7855203364450879,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.992369899833657,-2.9237070018479354,8.488556243639483,0.20110470375693096,-0.257245031380978,1.0689438549035683e-05
1783479381.483635,0.8727620029313561,-0.36164748771750127,-0.12542044973395725,0.3029311665302852,1.570621793869697,2.1106615710217826,-0.9816604377842106,1.1299785176186887,1.570709060332297,0.7854156166899682,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.9871635933193503,-2.9085505473870352,8.472830880763338,0.19971073605582654,-0.24695291316895165,1.304373834770216e-05
1783479381.5836012,0.8725948465859086,-0.3615571774914944,-0.1256200678899396,0.30343737353764727,1.5706043405771772,2.1134017379474135,-0.9881007027240697,1.1347432664766333,1.5707265136248167,0.7854156166899682,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.999602237709184,-2.895238946767779,8.451011510345952,0.2000357014760529,-0.245167778072294,1.0202140854825145e-05
1783479381.6836596,0.8725084577875384,-0.36153348319801953,-0.12571831576155942,0.30367324000971097,1.5706043405771772,2.1158975587777653,-0.9940871820584102,1.139124042899139,1.5707265136248167,0.785467976567528,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-2.9875142230633682,-2.921875911290917,8.443936927637694,0.19999949312008944,-0.24606633765937372,1.770229992927209e-05
1783479381.7837465,0.8723524476032368,-0.3614300784468853,-0.1259171254692389,0.3041617712140764,1.570621793869697,2.118567912533317,-1.0007019799234689,1.1442204043149624,1.5707265136248167,0.7854156166899682,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.961166192120559,-2.899627480600826,8.45830086063374,0.1999996528237169,-0.22678292977772424,1.0725964747965614e-05
1783479381.8837497,0.8721289676234525,-0.36140603817437517,-0.1261460056843071,0.30473582764920787,1.570621793869697,2.1210462800711487,-1.0067408191353693,1.1488106202477075,1.570709060332297,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.9626865908309927,-2.8922149452135697,8.455270876699121,0.20000005140073907,-0.23338074181914947,1.040558114700149e-05
1783479381.9836242,0.8719664817724126,-0.3613090628733956,-0.12636693862947912,0.3052238728743263,1.570621793869697,2.1238737134593797,-1.0133207104153878,1.1536975421532918,1.5707265136248167,0.785467976567528,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.9657819267143473,-2.8823965223397012,8.430389848874864,0.20000075393820194,-0.23340000928260912,8.682895608247452e-06
1783479382.083754,0.8718573805564862,-0.36127851439644276,-0.12649730963975367,0.3055175504919252,1.570621793869697,2.1264044408747713,-1.0193595496272883,1.158270304793517,1.570709060332297,0.785467976567528,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.9516190540144236,-2.861847940656605,8.424142491669507,0.20000225707748137,-0.22430888103749883,1.1856799109828563e-06
1783479382.183616,0.8717026437034678,-0.3612144151667479,-0.1266800758498945,0.3059588299408832,1.570621793869697,2.1290922479228427,-1.0259918007848665,1.1630525069439814,1.5707265136248167,0.7854505232750081,0.0,0.026197392072434884,-0.06281439977927591,0.04700171675620729,0.0,0.0,-2.923766377817553,-2.8634276997827266,8.426863172007305,0.19999756494445944,-0.22718404353315316,1.1085286465228566e-05
1783479382.2836723,0.8715374659941625,-0.3611370797095753,-0.1268758868144314,0.30643916912230007,1.570621793869697,2.1315880687531945,-1.0319608268266873,1.1675729097066467,1.570709060332297,0.7854505232750081,0.0,0.02617993877991494,-0.06281439977927591,0.04700171675620729,0.0,0.0,-2.9147751959043675,-2.848572335249014,8.377236539971824,0.19999913082697923,-0.22099813539156538,8.705571575106927e-06
1783479382.3837347,0.8713403522520653,-0.36103760993864964,-0.12710991464684185,0.3070193875726855,1.570621793869697,2.1343631422638656,-1.0383138253039466,1.172459831612231,1.5707265136248167,0.7853807101049284,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.925918766862345,-2.8556924134638386,8.36222667502566,0.2000026247063257,-0.2331693481232299,2.1174176600705544e-06
1783479382.4836905,0.8711466419640634,-0.3609516094007218,-0.12732950225878523,0.3075787081712496,1.570621793869697,2.136876416386737,-1.044317757930807,1.1769802343748963,1.570709060332297,0.7854156166899682,0.0,0.026197392072434884,-0.06281439977927591,0.04700171675620729,0.0,0.0,-2.929275844435598,-2.8103966979326342,8.370756928510337,0.20000554465693235,-0.2346980483833461,3.879040944525913e-06
1783479382.5836222,0.8710497230156302,-0.36093497377338557,-0.12744353660966337,0.3078253883584339,1.570621793869697,2.1395642234348085,-1.0509151025033456,1.18193696945056,1.5707265136248167,0.785467976567528,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.931174605342565,-2.8303574849028568,8.419280160414147,0.20000209393874555,-0.22685258473508862,9.11457907500557e-07
1783479382.6836119,0.8709097393002844,-0.360862393993911,-0.12760608096588708,0.3082389441544036,1.570621793869697,2.1420600442651603,-1.0570063015928057,1.1863526524581056,1.570709060332297,0.7854505232750081,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.909300321359469,-2.832638030433349,8.395375996425885,0.1999994860662183,-0.21448429643288774,1.5455422342646874e-06
1783479382.7837932,0.8707246545769957,-0.3607914802019322,-0.12783040179897096,0.3087514730351649,1.570621793869697,2.144835117775832,-1.0634989264102246,1.1912744809487295,1.570709060332297,0.785485429860048,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.9003356968385723,-2.8156401785750282,8.368267138372861,0.20000018677982473,-0.22202438862463544,4.378968745488297e-06
1783479382.8837497,0.8705246786066586,-0.3607174802977704,-0.1280572688488075,0.30930732167115876,1.5706043405771772,2.1473658451912234,-1.069537765622125,1.195759977126355,1.5707265136248167,0.7854330699824882,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.8892606380388557,-2.823165239392655,8.355415637802288,0.20000222912774296,-0.21502997866220705,3.549012687314408e-06
1783479382.9836135,0.8703707278940288,-0.3606537079627034,-0.12823659754278446,0.30974033319640715,1.5706043405771772,2.1501234654093744,-1.0761525634871836,1.2005421792768196,1.5707265136248167,0.7854505232750081,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-2.894989502194375,-2.8266078817713285,8.336596502472378,0.20000035670871233,-0.2196902345154515,9.095004298421923e-06
1783479383.0837145,0.8702765087888082,-0.3606058457616119,-0.12835269814129469,0.31001259189388686,1.5706043405771772,2.1526367395322463,-1.0821564961140442,1.2051673017946045,1.5707265136248167,0.7854156166899682,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.9035286555622877,-2.8016125227935187,8.347834151477064,0.2000032905297426,-0.23513587831432925,1.3352882351782437e-05
1783479383.1836205,0.8700396018007728,-0.36053439959639066,-0.1286250228782634,0.3106471334095791,1.5706043405771772,2.155446719627957,-1.0885444011763434,1.210211303332868,1.5707265136248167,0.785485429860048,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-2.869200253985633,-2.8060595648441535,8.358869009696708,0.2000030605082487,-0.21225378443509832,-1.3800188996746338e-06
1783479383.2836392,0.8698419731947284,-0.3604436363051582,-0.1288550050610529,0.3112100807919505,1.5706043405771772,2.157977447043349,-1.0945832403882438,1.2146269863404138,1.5707265136248167,0.7854505232750081,0.0,0.02617993877991494,-0.06279694648675598,0.04698426346368735,0.0,0.0,-2.868676278329952,-2.8054067352563057,8.35205454262839,0.20001041148366544,-0.21747459227085036,-3.9405404695263115e-06
1783479383.3836145,0.8696937899448635,-0.36035557493573267,-0.12902918954597203,0.3116537174320033,1.570621793869697,2.1606128942138603,-1.1012154915458223,1.219496454953478,1.570709060332297,0.7855203364450879,0.0,0.02617993877991494,-0.06277949319423604,0.04698426346368735,0.0,0.0,-2.8858348520247383,-2.797931904904505,8.281874591593464,0.19999810383339606,-0.21607746045488543,3.4839342862071257e-06
