time,fx_meas,fy_meas,fz_meas,tx_meas,ty_meas,tz_meas,fx_trad,fy_trad,fz_trad,tx_trad,ty_trad,tz_trad,fx_plain,fy_plain,fz_plain,tx_plain,ty_plain,tz_plain,fx_res,fy_res,fz_res,tx_res,ty_res,tz_res
1.2999365329742432,1.04216894669662e-06,0.09999993443489075,0.014000470750033855,-2.4424620668133746e-15,2.7755800079359936e-15,3.053358427878292e-16,0.10917419195175171,0.020390033721923828,0.18378455936908722,0.01419062353670597,0.009187832474708557,-0.017985107377171516,-0.0007268497720360756,-0.007807224988937378,-0.05871671810746193,0.00034925341606140137,-0.0010694563388824463,-0.000346524640917778,-0.007089845836162567,0.006079112179577351,-0.06304405629634857,-0.0006015291437506676,-0.0004869326949119568,3.863684833049774e-05
1.399970293045044,2.2398810415324988e-06,0.09999993443489075,0.014000475406646729,-2.442428820770195e-15,2.775609230572674e-15,3.053358692576088e-16,0.10916927456855774,0.02039618045091629,0.18378359079360962,0.014190028421580791,0.009187227115035057,-0.017985183745622635,-0.0007406724034808576,-0.007795780897140503,-0.058720529079437256,0.00034815073013305664,-0.0010698437690734863,-0.00034645944833755493,-0.0070936232805252075,0.006088273599743843,-0.06304745376110077,-0.0006004739552736282,-0.0004867343232035637,3.821030259132385e-05
1.4999699592590332,-1.562535487664718e-07,0.09999993443489075,0.014000470750033855,-2.4424953128565543e-15,2.7755507852993133e-15,3.053358427878292e-16,0.1091730073094368,0.020390048623085022,0.18378418684005737,0.014190624468028545,0.009187831543385983,-0.017985107377171516,-0.0007328165229409933,-0.007791012525558472,-0.05870908871293068,0.0003478825092315674,-0.0010694563388824463,-0.0003463383764028549,-0.007090948522090912,0.006081327795982361,-0.06304427981376648,-0.0006009312346577644,-0.0004865238443017006,3.8836151361465454e-05
1.599989414215088,2.1217176708887564e-06,0.1000000536441803,0.01399962417781353,-2.4424313618690366e-15,2.7756117716715156e-15,3.052916382558944e-16,0.10916915535926819,0.02039629966020584,0.18378274142742157,0.014190028421580791,0.009187227115035057,-0.017985183745622635,-0.0007174255442805588,-0.007798045873641968,-0.05871136486530304,0.00034883618354797363,-0.0010684430599212646,-0.00034655816853046417,-0.007096737623214722,0.006083033978939056,-0.0630454421043396,-0.0006022164598107338,-0.0004878723993897438,3.8174912333488464e-05
1.7001075744628906,1.0419328191346722e-06,0.09999993443489075,0.01400047168135643,-2.4424620668133746e-15,2.7755800079359936e-15,3.053358692576088e-16,0.1091742068529129,0.020390048623085022,0.18378418684005737,0.014190624468028545,0.009187831543385983,-0.017985107377171516,-0.0007108759600669146,-0.0078258216381073,-0.05870813503861427,0.00035074353218078613,-0.0010675489902496338,-0.00034637562930583954,-0.007091142237186432,0.006075875833630562,-0.06304527819156647,-0.0006026867777109146,-0.0004877820611000061,3.8081780076026917e-05
1.8001408576965332,1.0416932809675927e-06,0.09999993443489075,0.01400047354400158,-2.4424620668133746e-15,2.7755800079359936e-15,3.053358692576088e-16,0.1093006581068039,0.020264416933059692,0.18378396332263947,0.014202934689819813,0.009200218133628368,-0.01798352599143982,-0.0006617619656026363,-0.007922142744064331,-0.05867379903793335,0.0003593564033508301,-0.0010611116886138916,-0.0003459565341472626,-0.0069652944803237915,0.005944796837866306,-0.0630444586277008,-0.0005922336131334305,-0.00047625601291656494,3.9305537939071655e-05
1.9002180099487305,1.1605741292441962e-06,0.0999998152256012,0.01400131918489933,-2.4424595257145328e-15,2.775577466837152e-15,3.0538007378954366e-16,0.10916820168495178,0.020396068692207336,0.18378406763076782,0.014190029352903366,0.009187226183712482,-0.017985183745622635,-0.0007503347587771714,-0.007779210805892944,-0.05870824307203293,0.00034672021865844727,-0.0010704100131988525,-0.00034642405807971954,-0.007094815373420715,0.006088862195611,-0.0630461573600769,-0.0005999859422445297,-0.0004861028864979744,3.861077129840851e-05
2.0001816749572754,3.5567106806411175e-06,0.0999998152256012,0.014001324772834778,-2.4423930336281733e-15,2.7756359121105124e-15,3.0538010025932326e-16,0.10891155153512955,0.020653441548347473,0.18378466367721558,0.014164810068905354,0.00916184950619936,-0.017988421022892,-0.0008192257955670357,-0.007631868124008179,-0.058760687708854675,0.00033423304557800293,-0.0010795295238494873,-0.0003469623625278473,-0.007355332374572754,0.0063484665006399155,-0.06304231286048889,-0.0006240736693143845,-0.000509306788444519,3.6016106605529785e-05
2.099968194961548,1.0416932809675927e-06,0.09999993443489075,0.01400047354400158,-2.4424620668133746e-15,2.7755800079359936e-15,3.053358692576088e-16,0.10904161632061005,0.020521797239780426,0.18378418684005737,0.01417771726846695,0.009174840524792671,-0.017986763268709183,-0.0007936074398458004,-0.007690399885177612,-0.05872863531112671,0.00033912062644958496,-0.0010755658149719238,-0.0003465712070465088,-0.007221892476081848,0.0062203072011470795,-0.06304381787776947,-0.0006107557564973831,-0.0004964554682374001,3.791041672229767e-05
2.2000339031219482,2.121483021255699e-06,0.1000000536441803,0.01399962604045868,-2.4424313618690366e-15,2.7756117716715156e-15,3.052916382558944e-16,0.10917528718709946,0.020390167832374573,0.18378333747386932,0.014190624468028545,0.009187831543385983,-0.017985107377171516,-0.0007429365650750697,-0.007805198431015015,-0.058707550168037415,0.00034880638122558594,-0.0010695457458496094,-0.0003462396562099457,-0.0070871710777282715,0.006082075648009777,-0.06304815411567688,-0.0006004516035318375,-0.00048600975424051285,3.853067755699158e-05
2.2999837398529053,1.0416932809675927e-06,0.09999993443489075,0.01400047354400158,-2.4424620668133746e-15,2.7755800079359936e-15,3.053358692576088e-16,0.1091742068529129,0.020390048623085022,0.18378418684005737,0.014190624468028545,0.009187831543385983,-0.017985107377171516,-0.0007380559109151363,-0.007805317640304565,-0.058697640895843506,0.0003490149974822998,-0.0010688602924346924,-0.0003461558371782303,-0.007088303565979004,0.006083294749259949,-0.06304509937763214,-0.0006002625450491905,-0.00048502348363399506,3.8951635360717773e-05
2.40000057220459,-1.354203732262249e-06,0.09999993443489075,0.014000467024743557,-2.442528558899734e-15,2.7755213509043962e-15,3.053358427878292e-16,0.10943697392940521,0.020126529037952423,0.18378491699695587,0.014216437004506588,0.00921381451189518,-0.017981791868805885,-0.0006460380391217768,-0.008021324872970581,-0.05864805728197098,0.000366896390914917,-0.0010569095611572266,-0.0003453399986028671,-0.006823435425758362,0.005808736197650433,-0.06305107474327087,-0.0005790702998638153,-0.00046376511454582214,4.03914600610733e-05
2.5000216960906982,9.232952606907929e-07,0.1000000536441803,0.01399962417781353,-2.4424646079122163e-15,2.7755825490348354e-15,3.052916382558944e-16,0.10916796326637268,0.020396307110786438,0.18378236889839172,0.014190029352903366,0.009187226183712482,-0.017985183745622635,-0.0005412405589595437,-0.00747331976890564,-0.05964501202106476,0.000258713960647583,-0.0010501444339752197,-0.0003497730940580368,-0.007428772747516632,0.006696809083223343,-0.06366042792797089,-0.0006887251511216164,-0.0004382012411952019,3.2339245080947876e-05
2.600149154663086,-2.751272063505894e-07,0.1000000536441803,0.01399962417781353,-2.442498065713633e-15,2.775553326398155e-15,3.052916382558944e-16,0.10904029756784439,0.020521916449069977,0.18378333747386932,0.01417771726846695,0.009174840524792671,-0.017986763268709183,0.0014724364737048745,-0.0033577382564544678,-0.07093174755573273,-0.0008246004581451416,-0.0008585453033447266,-0.00039114803075790405,-0.011258445680141449,0.013454006984829903,-0.07061465084552765,-0.0017141029238700867,-7.029157131910324e-05,-7.109716534614563e-05
2.6999545097351074,-1.7103304799093166e-06,0.1000002920627594,0.013997926376760006,-2.442536393954496e-15,2.7755291859591583e-15,3.052032027222451e-16,0.1093040332198143,0.020258642733097076,0.18378201127052307,0.014203531667590141,0.009200822561979294,-0.0179834496229887,0.0019466462545096874,-0.002799123525619507,-0.07313214242458344,-0.0010131001472473145,-0.0008113086223602295,-0.00039871223270893097,-0.011662065982818604,0.014360164292156696,-0.0719168484210968,-0.0018856413662433624,-9.227544069290161e-06,-9.340979158878326e-05
2.800130605697632,9.232952606907929e-07,0.1000000536441803,0.01399962417781353,-2.4424646079122163e-15,2.7755825490348354e-15,3.052916382558944e-16,0.10904150456190109,0.02052193135023117,0.18378296494483948,0.014177718199789524,0.009174839593470097,-0.017986763268709183,-0.0006769007304683328,-0.007531017065048218,-0.05934937298297882,0.00028505921363830566,-0.001067131757736206,-0.00034940242767333984,-0.007424704730510712,0.00654934998601675,-0.0634080022573471,-0.0006698975339531898,-0.0004857899621129036,2.6479363441467285e-05
2.8999695777893066,1.0419328191346722e-06,0.09999993443489075,0.01400047168135643,-2.4424620668133746e-15,2.7755800079359936e-15,3.053358692576088e-16,0.10904162377119064,0.02052181214094162,0.18378381431102753,0.014177718199789524,0.009174839593470097,-0.017986763268709183,-0.006630570627748966,-0.017204254865646362,-0.03170150890946388,0.0031675100326538086,-0.0016881823539733887,-0.00024770572781562805,0.0045531317591667175,-0.015149183571338654,-0.04321429133415222,0.0025196820497512817,-0.002697588875889778,0.00020194798707962036
3.0000722408294678,2.262336238345597e-06,0.10000035911798477,0.013997416011989117,-2.4424256443966426e-15,2.775629559363408e-15,3.051762829563902e-16,0.1091754287481308,0.020390473306179047,0.18378113210201263,0.014190624468028545,0.009187831543385983,-0.017985107377171516,-0.015732886269688606,-0.027821563184261322,-0.0005790190771222115,0.007143080234527588,-0.0027746856212615967,-0.0001230090856552124,0.025765560567378998,-0.05158209800720215,-0.01618768274784088,0.009950795210897923,-0.004928876645863056,0.00021014921367168427
3.0999603271484375,-0.10108520835638046,0.2480776011943817,0.008262408897280693,-0.03477112948894501,2.6694409825722687e-05,-2.9819877454428934e-05,0.006563648581504822,0.16998186707496643,0.1780579835176468,-0.020728930830955505,0.009065252728760242,-0.01803397573530674,-0.1309700310230255,0.11581107974052429,0.015824569389224052,-0.023553773760795593,-0.004614301957190037,-1.7485441276221536e-05,-0.0552913099527359,0.06252166628837585,-0.0020492374897003174,-0.01601327769458294,-0.0004050573334097862,-0.00030189380049705505
3.1999950408935547,-0.08771350234746933,0.2251085489988327,-0.027947258204221725,-0.029106182977557182,3.405990355531685e-05,-4.651119888876565e-05,0.01397356390953064,0.15294349193572998,0.14185188710689545,-0.01564505323767662,0.00848854798823595,-0.018125226721167564,-0.13857367634773254,0.10339443385601044,-0.01650221273303032,-0.015054596588015556,-0.007637892384082079,9.537579899188131e-05,-0.04067649319767952,0.029853016138076782,-0.0335208922624588,-0.0082937553524971,0.005951819941401482,-0.0013051852583885193
3.3000295162200928,-0.02677726559340954,0.15982164442539215,0.020441317930817604,0.0010416245786473155,-1.3862285186405643e-06,1.978461341423099e-06,0.0544462651014328,0.10810185223817825,0.18998780846595764,0.012501423247158527,0.0064468118362128735,-0.018333151936531067,-0.10774874687194824,0.06737340986728668,0.016433024778962135,0.015691671520471573,-0.012098148465156555,0.0002866837603505701,-0.006124567240476608,-0.011683568358421326,0.008598044514656067,0.020536532625555992,0.0075447834096848965,-0.0015943925827741623
3.400265693664551,0.033388491719961166,0.11549118161201477,-0.0038564340211451054,0.0002288015530211851,-3.0767384373575624e-07,4.3361777102290944e-07,0.08987276256084442,0.08867770433425903,0.16476254165172577,0.009254851378500462,0.004018882289528847,-0.0186457596719265,-0.07942283153533936,0.059613972902297974,-0.032396093010902405,0.01379183866083622,-0.016790756955742836,0.000442899385234341,0.019397810101509094,-0.021452531218528748,-0.024278715252876282,0.01949279010295868,0.004811661317944527,-0.0008251257240772247
3.5000362396240234,0.08682220429182053,0.07180430740118027,0.01973535865545273,-3.716882929438725e-05,4.94016347829529e-08,-6.93883492886016e-08,0.11556991934776306,0.07316232472658157,0.1865239143371582,0.006241448689252138,0.001291473861783743,-0.018996411934494972,-0.05492980033159256,0.05157735198736191,-0.03035924583673477,0.01137247122824192,-0.020827004685997963,0.0005774195306003094,0.03807365894317627,-0.029349707067012787,-0.006551891565322876,0.018800411373376846,-0.0004929628921672702,-3.180280327796936e-05
3.5999748706817627,0.06544420123100281,0.07726285606622696,0.01480874978005886,2.8423589810699923e-06,-3.5290590449932324e-09,5.483368425984736e-09,0.06511315703392029,0.10843826830387115,0.17881403863430023,0.0033793319016695023,-0.0015732310712337494,-0.01936502940952778,-0.09555485844612122,0.08060214668512344,-0.04432859271764755,0.009342174977064133,-0.023129109293222427,0.0006323194829747081,-0.013505399227142334,0.008456364274024963,-0.014058232307434082,0.016453145071864128,-0.005676147527992725,-3.343820571899414e-05
3.6999857425689697,0.12823496758937836,0.028510335832834244,0.014040886424481869,4.8747548220262615e-08,-5.311982451128294e-11,9.3915208942974e-11,0.11274345219135284,0.07534617930650711,0.17626380920410156,0.0018545134225860238,-0.0030686133541166782,-0.019557904452085495,-0.04888595640659332,0.051211122423410416,-0.05125337839126587,0.007541258353739977,-0.024974286556243896,0.0006918610306456685,0.033486202359199524,-0.022289998829364777,-0.016293883323669434,0.015482944436371326,-0.009348196908831596,0.00010698102414608002
3.8000335693359375,0.08931772410869598,0.04587024450302124,0.014097701758146286,1.374129510622879e-06,0.0013359172735363245,-2.2974661533226026e-06,0.04473681002855301,0.12299630790948868,0.17200012505054474,-0.0010820355964824557,-0.004607081413269043,-0.01993163861334324,-0.10653336346149445,0.09133094549179077,-0.059638965874910355,0.005434188526123762,-0.02579638548195362,0.000737701659090817,-0.034783557057380676,0.027465403079986572,-0.01988576352596283,0.012832551263272762,-0.01337718777358532,2.886354923248291e-05
3.9000022411346436,0.16732482612133026,-0.02602122165262699,0.014371172524988651,3.902200660377275e-06,0.003935304470360279,-7.1205008680408355e-06,0.09382185339927673,0.0815243273973465,0.16703970730304718,-0.004023760091513395,-0.004870850592851639,-0.020307481288909912,-0.04798455536365509,0.04346349090337753,-0.06865428388118744,0.0032253246754407883,-0.025449398905038834,0.0007842652848921716,0.014007724821567535,-0.011672504246234894,-0.024179607629776,0.010231612250208855,-0.01634448580443859,-2.602487802505493e-05
3.9999935626983643,0.17257249355316162,-0.04324933886528015,0.024872148409485817,3.5596880479715765e-05,0.03436953201889992,-6.0440084780566394e-05,0.07025357335805893,0.0949181616306305,0.1712903082370758,-0.006949160248041153,0.022704869508743286,-0.020732233300805092,-0.06160390377044678,0.04965236783027649,-0.06754270941019058,0.0010931025026366115,0.0028115548193454742,0.0007791509269736707,-0.009667672216892242,0.003936611115932465,-0.019193559885025024,0.007567989639937878,0.00853450782597065,-0.00015084445476531982
4.1000282764434814,0.19227200746536255,-0.09235250949859619,0.028405949473381042,3.250566078349948e-05,0.030584916472434998,-5.844716361025348e-05,0.06162603199481964,0.07622110843658447,0.1677870899438858,-0.009882786311209202,0.016105197370052338,-0.02109708823263645,-0.06117671728134155,0.02487790584564209,-0.07373209297657013,-0.0011617031414061785,-0.003180757164955139,0.0008302971837110817,-0.01830299198627472,-0.012432210147380829,-0.02188703417778015,0.004903031513094902,-0.0008919909596443176,-0.00021005235612392426
4.200051546096802,0.19033898413181305,-0.10509414970874786,0.03459370508790016,3.9876260416349396e-05,0.03611665591597557,-6.695956835756078e-05,0.04526413977146149,0.07908652722835541,0.1700306087732315,-0.011377335526049137,0.020201003178954124,-0.02129313349723816,-0.07829318940639496,0.03074483573436737,-0.0742567777633667,-0.0029295675922185183,0.0006548725068569183,0.0008712882990948856,-0.03457255661487579,-0.007424011826515198,-0.01897527277469635,0.003760845400393009,0.000832805410027504,-0.00012507103383541107
4.299988746643066,0.23101110756397247,-0.15880268812179565,0.07477016001939774,3.668248973554e-05,0.033719006925821304,-5.851862078998238e-05,0.05852636694908142,0.055298566818237305,0.2014104425907135,-0.014251387678086758,0.015068205073475838,-0.02164248377084732,-0.057107970118522644,0.0011623501777648926,-0.044910721480846405,-0.005187307018786669,-0.003964688628911972,0.000933554139919579,-0.021108001470565796,-0.02884918451309204,0.013225868344306946,0.0010745562613010406,-0.007229624316096306,-0.0001411736011505127
4.400142669677734,0.2524075210094452,-0.19586120545864105,0.04932132363319397,2.833479447872378e-05,0.02829635515809059,-4.8317779146600515e-05,0.051226720213890076,0.049852967262268066,0.16629788279533386,-0.017290430143475533,0.006779491901397705,-0.022008491680026054,-0.0548875629901886,-0.01089988648891449,-0.08156856894493103,-0.007499463390558958,-0.011592384427785873,0.0009835168020799756,-0.028228648006916046,-0.03202732652425766,-0.02097015082836151,-0.0018376018851995468,-0.018305858597159386,-0.00021351315081119537
4.500030279159546,0.30401039123535156,-0.22988875210285187,0.07640064507722855,6.0343551012920216e-05,0.05460225045681,-8.924160647438839e-05,0.07555654644966125,0.04622893035411835,0.18273085355758667,-0.02016386203467846,0.030353186652064323,-0.022408995777368546,-0.022938013076782227,-0.01985199749469757,-0.06625806540250778,-0.009802198968827724,0.012479528784751892,0.0009913272224366665,-0.003616735339164734,-0.0333280935883522,-0.0036535561084747314,-0.004626092500984669,0.002463391050696373,-0.00028328970074653625
4.599992513656616,0.31690406799316406,-0.25712844729423523,0.10181347280740738,4.9233549361815676e-05,0.03991683945059776,-6.994827708695084e-05,0.07525759935379028,0.03381112217903137,0.2026548683643341,-0.021589340642094612,0.01434422843158245,-0.022564290091395378,-0.024790048599243164,-0.028638571500778198,-0.04842933267354965,-0.011573225259780884,-0.0038372911512851715,0.0010558177018538117,-0.0036530792713165283,-0.04376384615898132,0.016954824328422546,-0.00586477667093277,-0.01563366875052452,-0.0001544598489999771
4.699986934661865,0.35947185754776,-0.30965813994407654,0.09293332695960999,7.05072598066181e-05,0.057328000664711,-9.985972428694367e-05,0.09070062637329102,0.011985093355178833,0.1819419264793396,-0.024494752287864685,0.02903100661933422,-0.022954460233449936,-0.0018135905265808105,-0.055315107107162476,-0.06989273428916931,-0.013941680081188679,0.011336937546730042,0.0010661189444363117,0.012031301856040955,-0.06337852030992508,-0.0028318166732788086,-0.008804850280284882,-0.0034618284553289413,-0.0002221483737230301
4.800013780593872,0.3822925090789795,-0.3142346143722534,0.09264424443244934,7.870714762248099e-05,0.061806000769138336,-0.00010447431122884154,0.08696925640106201,0.03781843185424805,0.16874995827674866,-0.027377083897590637,0.030834687873721123,-0.023313727229833603,0.002506732940673828,-0.035306334495544434,-0.0829753577709198,-0.016200006008148193,0.013696648180484772,0.0010980716906487942,0.008527755737304688,-0.03558778017759323,-0.015171036124229431,-0.011838885024189949,-0.003846311941742897,-0.0002722349017858505
4.900003910064697,0.44290706515312195,-0.3253234922885895,0.13229715824127197,0.00010103546810569242,0.08431252092123032,-0.0001440990890841931,0.11973819136619568,0.05891582369804382,0.1945837140083313,-0.030413027852773666,0.05053497105836868,-0.02372695319354534,0.042729347944259644,-0.01853838562965393,-0.057446837425231934,-0.018720919266343117,0.03385939449071884,0.0010963368695229292,0.04130946099758148,-0.012320660054683685,0.011541396379470825,-0.015023300424218178,0.013679474592208862,-0.0003449954092502594
5.00009298324585,0.4636962115764618,-0.3529081642627716,0.12492035329341888,8.736431482248008e-05,0.07695361226797104,-0.0001239039411302656,0.1138024628162384,0.06264376640319824,0.17214511334896088,-0.033390823751688004,0.0404726006090641,-0.024067705497145653,0.044130295515060425,-0.019847899675369263,-0.07917119562625885,-0.02114199288189411,0.02427961677312851,0.0011522445129230618,0.03543047606945038,-0.006701618432998657,-0.010103300213813782,-0.01828237622976303,0.0018301308155059814,-0.0003516264259815216
5.099957704544067,0.48622167110443115,-0.3784296214580536,0.14162498712539673,8.3697828813456e-05,0.08356369286775589,-0.0001386570220347494,0.12264618277549744,0.053264468908309937,0.18106217682361603,-0.034922391176223755,0.045698218047618866,-0.024267878383398056,0.05019485950469971,-0.023709505796432495,-0.07235044240951538,-0.02318425662815571,0.029072321951389313,0.0011816975893452764,0.04431886970996857,-0.014196142554283142,-0.0004698634147644043,-0.019892655313014984,0.005714945495128632,-0.00022422336041927338
5.200088262557983,0.4855582118034363,-0.37066712975502014,0.15065313875675201,8.178244752343744e-05,0.08291490375995636,-0.00013035396113991737,0.09474506974220276,0.09346035122871399,0.17367789149284363,-0.03798894211649895,0.04228809103369713,-0.024630388244986534,0.029683053493499756,0.011917442083358765,-0.07874797284603119,-0.025720084086060524,0.026140525937080383,0.0012159491889178753,0.016303345561027527,0.02778741717338562,-0.006997928023338318,-0.023373575881123543,0.0010242611169815063,-0.00026319362223148346
5.299988269805908,0.5094430446624756,-0.4088440537452698,0.18824103474617004,0.00011417768837418407,0.10033286362886429,-0.00015349897148553282,0.09397932887077332,0.0851098895072937,0.19406549632549286,-0.040760356932878494,0.05719372257590294,-0.024991804733872414,0.034032344818115234,0.0003351569175720215,-0.05715605616569519,-0.02813153900206089,0.04132760316133499,0.0012283229734748602,0.015479505062103271,0.021114453673362732,0.014133647084236145,-0.026651933789253235,0.014981143176555634,-0.0002598818391561508
5.400115013122559,0.4917799234390259,-0.406380295753479,0.212896928191185,0.0001087314885808155,0.10017871111631393,-0.0001499574864283204,0.05065262317657471,0.11890685558319092,0.2007262110710144,-0.04371176287531853,0.0544234998524189,-0.025342024862766266,-0.0027719736099243164,0.030049681663513184,-0.048762694001197815,-0.030611472204327583,0.03896709531545639,0.0012550599640235305,-0.028047315776348114,0.05647077411413193,0.021601006388664246,-0.030170433223247528,0.011576753109693527,-0.0002876557409763336
